E4P1_R_ml,E4P1_R_mAU
4.128461,14.185287
4.12896,14.182766
4.129458,14.180996
4.129957,14.181508
4.130455,14.18154
4.130953,14.181159
4.131452,14.179833
4.131951,14.180825
4.132449,14.182021
4.132947,14.183626
4.133446,14.183995
4.133944,14.183908
4.134443,14.183571
4.134942,14.18338
4.135439,14.184144
4.135938,14.185248
4.136437,14.184292
4.136935,14.184376
4.137434,14.184199
4.137932,14.184575
4.13843,14.186423
4.138929,14.187806
4.139428,14.187622
4.139925,14.187915
4.140424,14.188417
4.140923,14.188401
4.141421,14.189322
4.14192,14.189774
4.142418,14.188737
4.142916,14.186845
4.143415,14.186257
4.143914,14.188869
4.144412,14.188735
4.14491,14.186667
4.145409,14.18631
4.145907,14.186126
4.146406,14.18665
4.146904,14.186679
4.147402,14.186425
4.147901,14.185187
4.1484,14.182557
4.148898,14.182693
4.149396,14.18241
4.149895,14.183719
4.150393,14.184763
4.150892,14.184064
4.151391,14.182583
4.151888,14.184505
4.152387,14.185388
4.152886,14.185481
4.153384,14.184083
4.153883,14.183928
4.154381,14.183991
4.154879,14.1852
4.155378,14.186043
4.155877,14.185814
4.156374,14.183936
4.156873,14.184316
4.157372,14.184007
4.15787,14.182957
4.158369,14.183569
4.158867,14.184087
4.159365,14.183607
4.159864,14.184028
4.160363,14.18627
4.160861,14.188298
4.161359,14.188805
4.161858,14.18832
4.162356,14.186292
4.162855,14.184888
4.163353,14.184931
4.163851,14.186921
4.16435,14.184214
4.164849,14.184634
4.165347,14.18458
4.165845,14.184692
4.166344,14.185075
4.166842,14.18663
4.167341,14.184839
4.16784,14.185206
4.168337,14.186282
4.168836,14.187013
4.169335,14.185549
4.169833,14.187968
4.170331,14.187894
4.17083,14.18858
4.171328,14.189546
4.171827,14.190595
4.172326,14.189733
4.172823,14.187686
4.173322,14.185864
4.173821,14.187376
4.174319,14.189054
4.174818,14.189014
4.175316,14.189127
4.175814,14.189013
4.176313,14.186431
4.176812,14.188189
4.17731,14.188468
4.177808,14.186098
4.178307,14.187679
4.178805,14.187338
4.179304,14.187181
4.179802,14.189066
4.1803,14.187789
4.180799,14.18642
4.181298,14.186439
4.181796,14.18758
4.182294,14.187392
4.182793,14.187942
4.183291,14.188173
4.18379,14.187147
4.184289,14.185749
4.184786,14.184876
4.185285,14.185609
4.185784,14.186131
4.186282,14.185571
4.18678,14.184537
4.187279,14.184843
4.187777,14.184548
4.188276,14.185948
4.188775,14.187316
4.189272,14.188967
4.189771,14.188077
4.19027,14.186918
4.190768,14.187069
4.191267,14.186698
4.191765,14.187111
4.192263,14.186801
4.192762,14.187119
4.193261,14.188375
4.193758,14.187469
4.194257,14.187325
4.194756,14.18781
4.195254,14.187904
4.195753,14.186835
4.196251,14.186574
4.196749,14.186673
4.197248,14.187142
4.197747,14.187178
4.198245,14.187117
4.198743,14.187788
4.199242,14.187378
4.19974,14.187575
4.200239,14.188863
4.200737,14.188363
4.201235,14.187073
4.201734,14.186141
4.202233,14.185363
4.202731,14.185845
4.203229,14.186961
4.203728,14.186617
4.204226,14.187063
4.204725,14.18663
4.205224,14.184608
4.205721,14.183961
4.20622,14.18464
4.206719,14.184416
4.207217,14.184598
4.207716,14.18467
4.208214,14.184974
4.208712,14.185208
4.209211,14.184644
4.20971,14.183534
4.210207,14.182757
4.210706,14.182951
4.211205,14.183973
4.211703,14.183907
4.212202,14.182415
4.2127,14.18119
4.213198,14.181387
4.213697,14.181373
4.214196,14.17963
4.214694,14.180895
4.215192,14.181671
4.215691,14.181336
4.216189,14.18063
4.216688,14.179912
4.217186,14.180167
4.217684,14.181254
4.218183,14.180867
4.218682,14.17935
4.21918,14.178888
4.219678,14.178532
4.220177,14.17828
4.220675,14.178013
4.221174,14.177943
4.221673,14.178731
4.22217,14.178791
4.222669,14.177108
4.223168,14.176442
4.223666,14.175531
4.224164,14.175757
4.224663,14.176333
4.225161,14.177045
4.22566,14.177618
4.226159,14.178628
4.226656,14.181663
4.227155,14.182141
4.227654,14.181344
4.228152,14.181955
4.228651,14.183429
4.229149,14.183813
4.229647,14.184826
4.230146,14.1858
4.230645,14.185599
4.231143,14.188431
4.231641,14.189409
4.23214,14.189574
4.232638,14.189884
4.233137,14.188995
4.233635,14.189469
4.234133,14.188256
4.234632,14.188394
4.235131,14.190496
4.235629,14.191914
4.236127,14.191241
4.236626,14.191841
4.237124,14.193404
4.237623,14.193247
4.238122,14.191328
4.238619,14.191136
4.239118,14.191731
4.239617,14.190996
4.240115,14.189829
4.240613,14.191751
4.241112,14.190096
4.24161,14.188613
4.242109,14.187898
4.242608,14.187587
4.243105,14.189183
4.243604,14.192082
4.244103,14.189671
4.244601,14.187393
4.2451,14.188137
4.245598,14.188042
4.246096,14.189713
4.246595,14.188246
4.247094,14.191914
4.247591,14.19099
4.24809,14.189679
4.248589,14.190306
4.249087,14.19059
4.249586,14.188353
4.250084,14.190557
4.250582,14.189857
4.251081,14.189492
4.25158,14.187819
4.252078,14.187126
4.252576,14.187837
4.253075,14.186802
4.253573,14.187149
4.254072,14.188239
4.25457,14.188996
4.255068,14.189309
4.255567,14.188635
4.256066,14.188275
4.256564,14.18788
4.257062,14.189109
4.257561,14.187976
4.258059,14.188547
4.258558,14.186939
4.259057,14.188839
4.259554,14.186372
4.260053,14.187155
4.260552,14.188617
4.26105,14.188011
4.261549,14.18609
4.262047,14.18696
4.262545,14.185533
4.263044,14.188351
4.263543,14.187913
4.26404,14.188789
4.264539,14.188201
4.265038,14.188033
4.265536,14.189122
4.266035,14.190411
4.266533,14.188301
4.267031,14.186457
4.26753,14.186322
4.268029,14.183701
4.268527,14.181872
4.269025,14.181505
4.269524,14.182277
4.270022,14.182465
4.270521,14.182514
4.271019,14.184065
4.271517,14.183516
4.272016,14.185249
4.272515,14.185022
4.273013,14.184596
4.273511,14.186141
4.27401,14.187918
4.274508,14.188397
4.275007,14.188932
4.275506,14.187523
4.276003,14.188068
4.276502,14.188333
4.277001,14.18915
4.277499,14.188742
4.277997,14.188215
4.278496,14.188196
4.278994,14.190619
4.279493,14.190623
4.279992,14.189324
4.280489,14.190569
4.280988,14.192178
4.281487,14.192324
4.281985,14.191337
4.282484,14.190984
4.282982,14.191381
4.28348,14.191575
4.283979,14.19101
4.284478,14.190538
4.284976,14.192305
4.285474,14.193557
4.285973,14.193616
4.286471,14.193826
4.28697,14.194244
4.287468,14.194309
4.287966,14.195448
4.288465,14.19567
4.288964,14.196321
4.289462,14.195495
4.28996,14.195697
4.290459,14.194896
4.290957,14.19448
4.291456,14.194136
4.291955,14.193429
4.292452,14.193441
4.292951,14.194054
4.29345,14.192566
4.293948,14.192303
4.294446,14.192904
4.294945,14.192974
4.295443,14.192943
4.295942,14.191692
4.296441,14.189976
4.296938,14.190329
4.297437,14.189223
4.297936,14.187323
4.298434,14.185574
4.298933,14.18435
4.299431,14.182079
4.299929,14.180533
4.300428,14.180739
4.300927,14.179457
4.301425,14.177157
4.301923,14.176971
4.302422,14.177315
4.30292,14.178267
4.303419,14.178605
4.303917,14.177935
4.304415,14.178986
4.304914,14.180164
4.305413,14.178693
4.305911,14.179046
4.306409,14.178142
4.306908,14.177323
4.307406,14.178087
4.307905,14.177827
4.308403,14.178822
4.308901,14.180677
4.3094,14.18014
4.309899,14.180686
4.310397,14.180994
4.310895,14.181117
4.311394,14.181881
4.311892,14.182288
4.312391,14.183121
4.31289,14.181564
4.313387,14.182394
4.313886,14.183186
4.314385,14.18195
4.314883,14.181547
4.315382,14.180405
4.31588,14.179293
4.316378,14.179435
4.316877,14.176326
4.317376,14.177176
4.317873,14.179225
4.318372,14.179594
4.318871,14.180146
4.319369,14.179839
4.319868,14.179872
4.320366,14.180673
4.320864,14.179974
4.321363,14.1787
4.321862,14.180591
4.32236,14.179096
4.322858,14.178222
4.323357,14.178721
4.323855,14.180046
4.324354,14.181703
4.324852,14.181438
4.32535,14.180646
4.325849,14.181486
4.326348,14.182611
4.326846,14.18461
4.327344,14.183498
4.327843,14.1842
4.328341,14.184585
4.32884,14.186275
4.329339,14.189712
4.329836,14.18854
4.330335,14.186725
4.330834,14.186725
4.331332,14.185938
4.331831,14.186347
4.332329,14.183784
4.332827,14.184227
4.333326,14.183942
4.333825,14.185959
4.334322,14.184859
4.334821,14.185642
4.33532,14.187184
4.335818,14.186727
4.336317,14.183719
4.336815,14.182968
4.337313,14.183497
4.337812,14.186602
4.338311,14.185533
4.338809,14.18594
4.339307,14.18588
4.339806,14.186915
4.340304,14.187222
4.340803,14.188686
4.341301,14.187613
4.341799,14.187092
4.342298,14.186975
4.342797,14.187783
4.343295,14.189239
4.343793,14.190305
4.344292,14.191166
4.34479,14.191706
4.345289,14.192391
4.345788,14.192664
4.346285,14.193512
4.346784,14.193996
4.347283,14.194391
4.347781,14.193783
4.348279,14.193071
4.348778,14.194427
4.349276,14.196566
4.349775,14.195722
4.350274,14.194338
4.350771,14.193006
4.35127,14.192471
4.351769,14.191149
4.352267,14.191
4.352766,14.191013
4.353264,14.18971
4.353762,14.188157
4.354261,14.1868
4.35476,14.185569
4.355258,14.184943
4.355756,14.184389
4.356255,14.183902
4.356753,14.183797
4.357252,14.184564
4.35775,14.18471
4.358248,14.183256
4.358747,14.18084
4.359246,14.178193
4.359744,14.178108
4.360242,14.17852
4.360741,14.178703
4.361239,14.178555
4.361738,14.177674
4.362236,14.178132
4.362734,14.178885
4.363233,14.179661
4.363732,14.180014
4.36423,14.179933
4.364728,14.179326
4.365227,14.178965
4.365725,14.18014
4.366224,14.180678
4.366723,14.1804
4.36722,14.180314
4.367719,14.179645
4.368218,14.179822
4.368716,14.181031
4.369215,14.181256
4.369713,14.181231
4.370211,14.182249
4.37071,14.182887
4.371209,14.182343
4.371706,14.18277
4.372205,14.182308
4.372704,14.181754
4.373202,14.180887
4.373701,14.180737
4.374199,14.181528
4.374697,14.181489
4.375196,14.179842
4.375695,14.178786
4.376193,14.178889
4.376691,14.18035
4.37719,14.18159
4.377688,14.182611
4.378187,14.181571
4.378685,14.182681
4.379183,14.184906
4.379682,14.18756
4.380181,14.189415
4.380679,14.188719
4.381177,14.188346
4.381676,14.189054
4.382174,14.188574
4.382673,14.188581
4.383172,14.189409
4.383669,14.192984
4.384168,14.193765
4.384667,14.193752
4.385165,14.193622
4.385664,14.193434
4.386162,14.191503
4.38666,14.19048
4.387159,14.190147
4.387658,14.19204
4.388155,14.191211
4.388654,14.191875
4.389153,14.190881
4.389651,14.18956
4.39015,14.187739
4.390648,14.187779
4.391146,14.186498
4.391645,14.187203
4.392144,14.185052
4.392642,14.184624
4.39314,14.18706
4.393639,14.18707
4.394137,14.185754
4.394636,14.185567
4.395134,14.185569
4.395632,14.184692
4.396131,14.185318
4.39663,14.181812
4.397128,14.181431
4.397626,14.180934
4.398125,14.182678
4.398623,14.180506
4.399122,14.1828
4.399621,14.181876
4.400118,14.181679
4.400617,14.180079
4.401116,14.181961
4.401614,14.179889
4.402112,14.179517
4.402611,14.179585
4.403109,14.181266
4.403608,14.181751
4.404107,14.181739
4.404604,14.179672
4.405103,14.180473
4.405602,14.179103
4.4061,14.176669
4.406599,14.176935
4.407097,14.177915
4.407595,14.177225
4.408094,14.177058
4.408593,14.175209
4.409091,14.175416
4.409589,14.176868
4.410088,14.176561
4.410586,14.175391
4.411085,14.178698
4.411583,14.178366
4.412081,14.178058
4.41258,14.177091
4.413079,14.177526
4.413577,14.176023
4.414075,14.177185
4.414574,14.176814
4.415072,14.177366
4.415571,14.175451
4.41607,14.174226
4.416567,14.173465
4.417066,14.17446
4.417565,14.175104
4.418063,14.177078
4.418561,14.176105
4.41906,14.175315
4.419558,14.176285
4.420057,14.177596
4.420556,14.178237
4.421053,14.180044
4.421552,14.180144
4.422051,14.179995
4.422549,14.180118
4.423048,14.181299
4.423546,14.180593
4.424044,14.18082
4.424543,14.182566
4.425042,14.184665
4.425539,14.184838
4.426038,14.185833
4.426537,14.187137
4.427035,14.188322
4.427534,14.188803
4.428032,14.19031
4.42853,14.191428
4.429029,14.192595
4.429528,14.190609
4.430026,14.188808
4.430524,14.187224
4.431023,14.188836
4.431521,14.189868
4.43202,14.18836
4.432518,14.185986
4.433016,14.185936
4.433515,14.186468
4.434014,14.187076
4.434512,14.186076
4.43501,14.186066
4.435509,14.184667
4.436007,14.184126
4.436506,14.183234
4.437005,14.182169
4.437502,14.181804
4.438001,14.182361
4.4385,14.181981
4.438998,14.181283
4.439497,14.18086
4.439995,14.179868
4.440493,14.179525
4.440992,14.179804
4.441491,14.179516
4.441988,14.181519
4.442487,14.182596
4.442986,14.182856
4.443484,14.182189
4.443983,14.182369
4.444481,14.18422
4.444979,14.186034
4.445478,14.185654
4.445977,14.184052
4.446475,14.183343
4.446973,14.184242
4.447472,14.185027
4.44797,14.185893
4.448469,14.185613
4.448967,14.186216
4.449465,14.186649
4.449964,14.187296
4.450463,14.186436
4.450961,14.18579
4.451459,14.185116
4.451958,14.183774
4.452456,14.183821
4.452955,14.184996
4.453454,14.184124
4.453951,14.184688
4.45445,14.18367
4.454949,14.183239
4.455447,14.182309
4.455945,14.182371
4.456444,14.1826
4.456942,14.181854
4.457441,14.180816
4.45794,14.181173
4.458437,14.181519
4.458936,14.182701
4.459435,14.182937
4.459933,14.182095
4.460432,14.181923
4.46093,14.182944
4.461428,14.182434
4.461927,14.182137
4.462426,14.180807
4.462924,14.180964
4.463422,14.181892
4.463921,14.183261
4.464419,14.183891
4.464918,14.183859
4.465416,14.182586
4.465914,14.183412
4.466413,14.180577
4.466912,14.180805
4.46741,14.179765
4.467908,14.181463
4.468407,14.181587
4.468905,14.181895
4.469404,14.182228
4.469903,14.182666
4.4704,14.180758
4.470899,14.178951
4.471398,14.179114
4.471896,14.179614
4.472394,14.180375
4.472893,14.180438
4.473391,14.179103
4.47389,14.17912
4.474388,14.180154
4.474886,14.181834
4.475385,14.181894
4.475883,14.182861
4.476382,14.182461
4.476881,14.183901
4.477378,14.183934
4.477877,14.184772
4.478376,14.184208
4.478874,14.187225
4.479373,14.186534
4.479871,14.187806
4.480369,14.186932
4.480868,14.188827
4.481367,14.185845
4.481864,14.184357
4.482363,14.180899
4.482862,14.180828
4.48336,14.182634
4.483859,14.18285
4.484357,14.182427
4.484855,14.183681
4.485354,14.183937
4.485853,14.185746
4.486351,14.185943
4.486849,14.18579
4.487348,14.183998
4.487846,14.184001
4.488345,14.182597
4.488843,14.182156
4.489341,14.18167
4.48984,14.182546
4.490339,14.18183
4.490837,14.179276
4.491335,14.179094
4.491834,14.179313
4.492332,14.176605
4.492831,14.176599
4.49333,14.174675
4.493827,14.176722
4.494326,14.17749
4.494825,14.179773
4.495323,14.179731
4.495821,14.180129
4.49632,14.179773
4.496818,14.179647
4.497317,14.179281
4.497816,14.180237
4.498313,14.179474
4.498812,14.179315
4.499311,14.178339
4.499809,14.178513
4.500308,14.178432
4.500806,14.178642
4.501304,14.178688
4.501803,14.178322
4.502302,14.178029
4.5028,14.178388
4.503298,14.179158
4.503797,14.179441
4.504295,14.179104
4.504794,14.180055
4.505292,14.183112
4.50579,14.184875
4.506289,14.186232
4.506788,14.187208
4.507286,14.189046
4.507784,14.190158
4.508283,14.190344
4.508781,14.188494
4.50928,14.188554
4.509778,14.187138
4.510276,14.184912
4.510775,14.182794
4.511274,14.182778
4.511772,14.182673
4.51227,14.183668
4.512769,14.184916
4.513267,14.185044
4.513766,14.183752
4.514265,14.183845
4.514762,14.183764
4.515261,14.183764
4.51576,14.185322
4.516258,14.186151
4.516757,14.186228
4.517255,14.186623
4.517753,14.18606
4.518252,14.185678
4.518751,14.1854
4.519248,14.184199
4.519747,14.182545
4.520246,14.182488
4.520744,14.184645
4.521243,14.186552
4.521741,14.187999
4.522239,14.189455
4.522738,14.190929
4.523237,14.192492
4.523735,14.192433
4.524233,14.19188
4.524732,14.192153
4.52523,14.192225
4.525729,14.192532
4.526227,14.19345
4.526725,14.193954
4.527224,14.193915
4.527723,14.193043
4.528221,14.19182
4.528719,14.192863
4.529218,14.194018
4.529716,14.194118
4.530215,14.193174
4.530714,14.191194
4.531211,14.190188
4.53171,14.19101
4.532209,14.191756
4.532707,14.190609
4.533206,14.189375
4.533704,14.188544
4.534202,14.187134
4.534701,14.188157
4.5352,14.188124
4.535697,14.187123
4.536196,14.186472
4.536695,14.187431
4.537193,14.186629
4.537692,14.184853
4.53819,14.184133
4.538688,14.18394
4.539187,14.183317
4.539686,14.182549
4.540184,14.182318
4.540682,14.182318
4.541181,14.181115
4.541679,14.180893
4.542178,14.180463
4.542676,14.180395
4.543174,14.180939
4.543673,14.181934
4.544172,14.181226
4.54467,14.180549
4.545168,14.182134
4.545667,14.181787
4.546165,14.180928
4.546664,14.180144
4.547163,14.178703
4.54766,14.178579
4.548159,14.179532
4.548658,14.180148
4.549156,14.179309
4.549654,14.180081
4.550153,14.181525
4.550651,14.180934
4.55115,14.1793
4.551649,14.179541
4.552146,14.178582
4.552645,14.178717
4.553144,14.178899
4.553642,14.178332
4.554141,14.177616
4.554639,14.177113
4.555137,14.176961
4.555636,14.177401
4.556135,14.175851
4.556633,14.176288
4.557131,14.176521
4.55763,14.177689
4.558128,14.175372
4.558627,14.175025
4.559125,14.17596
4.559623,14.175568
4.560122,14.175476
4.560621,14.17315
4.561119,14.172723
4.561617,14.173156
4.562116,14.174652
4.562614,14.174746
4.563113,14.176142
4.563612,14.176676
4.564109,14.178649
4.564608,14.17767
4.565107,14.179955
4.565605,14.179152
